Date,Close/Last,Open,High,Low
08/27/2024,2925.36,2912.98,2927.76,2907.87
08/26/2024,2920.29,2933.07,2938.99,2912.91
08/23/2024,2930.46,2914.82,2934.19,2905.45
08/22/2024,2896.54,2932.10,2935.14,2891.69
08/21/2024,2923.90,2915.03,2929.03,2908.51
08/20/2024,2910.58,2914.33,2922.97,2904.47
08/19/2024,2916.83,2891.21,2916.83,2886.82
08/16/2024,2889.11,2875.42,2892.74,2873.69
08/15/2024,2883.50,2861.68,2884.97,2861.68
08/14/2024,2836.60,2828.85,2840.72,2816.21
08/13/2024,2824.09,2794.12,2825.01,2793.71
08/12/2024,2775.91,2781.21,2789.89,2765.36
08/09/2024,2775.17,2760.73,2782.80,2754.13
08/08/2024,2761.89,2719.97,2765.88,2716.24
08/07/2024,2698.46,2749.17,2767.24,2696.51
08/06/2024,2719.86,2700.72,2757.59,2695.52
08/05/2024,2691.62,2669.17,2724.29,2663.09
08/02/2024,2774.58,2787.10,2793.55,2751.43
08/01/2024,2827.38,2876.15,2890.87,2808.38
07/31/2024,2868.45,2858.76,2883.63,2853.40
07/30/2024,2822.82,2846.54,2851.50,2804.69
07/29/2024,2838.47,2845.86,2851.75,2829.06
07/26/2024,2837.05,2823.43,2852.21,2822.10
07/25/2024,2805.88,2822.20,2853.21,2799.26
07/24/2024,2818.81,2862.80,2864.17,2815.04
07/23/2024,2886.70,2890.52,2902.46,2884.13
07/22/2024,2890.75,2880.50,2893.81,2872.28
07/19/2024,2860.27,2879.67,2886.56,2856.15
07/18/2024,2880.23,2911.01,2916.72,2869.03
07/17/2024,2902.90,2915.15,2921.35,2901.19
07/16/2024,2946.01,2935.85,2947.23,2930.03
07/15/2024,2926.93,2929.54,2945.57,2918.27
07/12/2024,2918.49,2906.49,2939.18,2904.63
07/11/2024,2902.19,2929.76,2932.76,2897.77
07/10/2024,2928.42,2906.84,2929.19,2903.31
07/09/2024,2899.39,2903.14,2906.17,2898.12
07/08/2024,2897.60,2896.90,2902.82,2892.11
07/05/2024,2894.14,2879.44,2895.63,2876.09
07/03/2024,2878.98,2863.78,2880.05,2863.73
07/02/2024,2864.03,2839.01,2864.40,2838.48
07/01/2024,2846.69,2844.43,2848.63,2830.91
06/28/2024,2837.69,2853.68,2870.84,2832.63
06/27/2024,2848.60,2843.33,2852.19,2840.59
06/26/2024,2845.14,2834.59,2847.69,2831.57
06/25/2024,2839.77,2834.00,2841.77,2828.18
06/24/2024,2828.42,2835.36,2851.15,2828.33
06/21/2024,2838.53,2839.50,2845.25,2831.09
06/20/2024,2843.98,2857.04,2862.20,2834.66
06/18/2024,2852.39,2844.97,2854.14,2843.59
06/17/2024,2844.32,2819.94,2852.15,2816.34
06/14/2024,2822.11,2814.92,2822.62,2807.91
06/13/2024,2823.24,2825.97,2826.51,2806.88
06/12/2024,2816.21,2812.06,2830.15,2810.52
06/11/2024,2791.31,2776.95,2791.60,2765.84
06/10/2024,2783.37,2770.03,2786.05,2767.82
06/07/2024,2775.24,2771.54,2788.98,2766.41
06/06/2024,2777.89,2780.41,2783.69,2769.25
06/05/2024,2779.03,2757.29,2779.09,2749.29
06/04/2024,2745.18,2737.36,2749.28,2727.95
06/03/2024,2740.34,2747.66,2750.02,2714.92
05/31/2024,2736.62,2722.20,2738.50,2691.97
05/30/2024,2717.74,2731.03,2731.39,2710.73
05/29/2024,2735.62,2736.35,2743.68,2732.90
05/28/2024,2755.56,2759.38,2760.72,2742.62
05/24/2024,2754.79,2741.84,2758.19,2740.79
05/23/2024,2735.76,2773.79,2773.79,2730.00
05/22/2024,2755.11,2761.66,2763.99,2744.06
05/21/2024,2762.08,2750.72,2763.37,2749.79
05/20/2024,2755.62,2756.28,2763.92,2752.84
05/17/2024,2752.32,2753.42,2753.81,2742.11
05/16/2024,2749.43,2756.96,2764.08,2748.99
05/15/2024,2755.66,2733.42,2757.46,2731.27
05/14/2024,2722.17,2709.40,2724.07,2707.15
05/13/2024,2708.78,2717.82,2718.47,2704.70
05/10/2024,2709.83,2712.80,2719.47,2703.48
05/09/2024,2705.10,2692.74,2705.90,2687.80
05/08/2024,2692.10,2682.53,2694.14,2681.29
05/07/2024,2692.08,2693.99,2698.99,2687.72
05/06/2024,2691.01,2672.09,2691.05,2671.54
05/03/2024,2662.03,2661.75,2669.00,2649.28
05/02/2024,2628.88,2621.95,2633.30,2600.68
05/01/2024,2603.96,2609.75,2644.85,2600.37
04/30/2024,2613.02,2646.45,2652.26,2612.76
04/29/2024,2655.43,2655.12,2658.56,2641.17
04/26/2024,2645.67,2635.68,2653.28,2630.56
04/25/2024,2621.47,2598.50,2626.38,2591.18
04/24/2024,2632.17,2640.83,2643.14,2620.01
04/23/2024,2632.62,2610.88,2635.55,2609.55
04/22/2024,2600.08,2591.37,2614.61,2578.02
04/19/2024,2577.29,2599.76,2606.04,2570.35
04/18/2024,2602.24,2614.30,2626.45,2597.82
04/17/2024,2608.76,2636.23,2638.79,2601.37
04/16/2024,2625.57,2628.90,2639.86,2619.65
04/15/2024,2630.25,2681.37,2686.71,2625.76
04/12/2024,2663.40,2685.48,2689.63,2655.43
04/11/2024,2703.16,2688.32,2709.42,2671.36
04/10/2024,2682.07,2678.81,2691.20,2671.12
04/09/2024,2707.14,2713.91,2715.21,2681.43
04/08/2024,2704.69,2709.85,2713.37,2701.89
04/05/2024,2706.41,2681.97,2715.60,2681.67
04/04/2024,2675.66,2729.50,2733.00,2675.29
04/03/2024,2708.45,2700.86,2718.22,2700.03
04/02/2024,2705.35,2704.97,2706.66,2693.42
04/01/2024,2725.55,2733.42,2736.95,2717.98
03/28/2024,2732.34,2730.13,2737.66,2728.38
03/27/2024,2730.11,2723.04,2730.68,2712.63
03/26/2024,2708.35,2721.92,2725.00,2708.16
03/25/2024,2715.82,2714.13,2721.92,2714.13
03/22/2024,2723.55,2728.10,2729.68,2720.66
03/21/2024,2727.62,2734.09,2738.49,2726.99
03/20/2024,2718.37,2693.42,2719.09,2689.92
03/19/2024,2693.22,2673.16,2694.08,2667.25
03/18/2024,2678.17,2681.20,2691.05,2676.16
03/15/2024,2663.01,2667.76,2673.63,2656.81
03/14/2024,2680.83,2693.74,2695.72,2666.58
03/13/2024,2689.94,2693.82,2697.30,2683.79
03/12/2024,2695.55,2677.01,2697.87,2663.24
03/11/2024,2665.04,2663.87,2668.69,2651.14
03/08/2024,2669.52,2692.14,2704.63,2666.42
03/07/2024,2688.29,2676.95,2692.43,2673.00
03/06/2024,2661.26,2663.50,2673.44,2654.50
03/05/2024,2646.54,2663.34,2665.95,2635.09
03/04/2024,2675.79,2675.06,2685.79,2672.86
03/01/2024,2677.85,2657.36,2679.05,2654.83
02/29/2024,2655.79,2653.89,2660.25,2637.87
02/28/2024,2642.48,2639.06,2646.36,2635.65
02/27/2024,2646.16,2644.70,2647.42,2635.63
02/26/2024,2641.94,2651.22,2654.57,2641.60
02/23/2024,2649.02,2657.15,2661.16,2645.12
02/22/2024,2648.47,2625.95,2652.22,2623.45
02/21/2024,2591.80,2582.15,2592.37,2573.33
02/20/2024,2590.42,2596.85,2600.88,2579.22
02/16/2024,2607.79,2619.03,2625.39,2604.89
02/15/2024,2620.57,2606.66,2621.95,2604.43
02/14/2024,2604.54,2592.74,2605.58,2581.57
02/13/2024,2578.27,2580.02,2588.16,2561.34
02/12/2024,2614.26,2616.34,2628.48,2611.70
02/09/2024,2616.89,2604.95,2618.87,2604.21
02/08/2024,2601.59,2597.93,2602.86,2596.19
02/07/2024,2599.46,2588.27,2602.01,2585.58
02/06/2024,2577.47,2573.79,2579.04,2566.54
02/05/2024,2570.68,2575.94,2577.91,2557.29
02/02/2024,2580.01,2556.58,2588.55,2553.48
02/01/2024,2551.07,2527.17,2551.38,2523.21
01/31/2024,2519.31,2545.62,2551.11,2518.76
01/30/2024,2558.27,2559.82,2561.21,2553.45
01/29/2024,2559.82,2539.81,2560.35,2538.60
01/26/2024,2538.97,2537.15,2547.34,2534.37
01/25/2024,2540.47,2537.59,2542.80,2527.66
01/24/2024,2529.17,2542.74,2548.10,2527.97
01/23/2024,2527.70,2522.53,2528.62,2517.13
01/22/2024,2520.69,2522.76,2530.11,2517.19
01/19/2024,2514.36,2490.91,2515.12,2486.10
01/18/2024,2483.50,2472.21,2485.89,2462.27
01/17/2024,2462.02,2460.81,2464.31,2449.36
01/16/2024,2475.70,2478.69,2484.35,2466.04
01/12/2024,2485.15,2489.50,2494.96,2477.60
01/11/2024,2483.56,2490.63,2492.78,2462.26
01/10/2024,2484.95,2473.38,2488.70,2470.70
01/09/2024,2470.75,2462.22,2475.28,2457.15
01/08/2024,2474.75,2443.01,2475.19,2441.79
01/05/2024,2439.36,2434.35,2451.89,2431.79
01/04/2024,2434.82,2438.56,2454.27,2434.33
01/03/2024,2442.37,2450.41,2454.89,2439.95
01/02/2024,2463.22,2464.25,2469.41,2452.83
12/29/2023,2479.60,2487.58,2490.07,2470.96
12/28/2023,2487.28,2490.09,2492.48,2486.08
12/27/2023,2486.37,2481.84,2488.16,2479.97
12/26/2023,2482.01,2473.42,2486.88,2473.22
12/22/2023,2471.35,2472.56,2480.53,2462.27
12/21/2023,2467.52,2458.73,2468.50,2447.81
12/20/2023,2442.33,2474.96,2484.07,2441.82
12/19/2023,2480.20,2467.43,2480.36,2467.43
12/18/2023,2465.90,2458.76,2470.37,2458.72
12/15/2023,2455.51,2453.09,2458.91,2448.19
12/14/2023,2455.33,2456.19,2464.72,2442.18
12/13/2023,2447.85,2415.83,2449.05,2414.33
12/12/2023,2414.84,2402.65,2414.98,2395.76
12/11/2023,2403.29,2389.49,2403.92,2389.14
12/08/2023,2393.87,2378.80,2396.20,2377.48
12/07/2023,2382.98,2374.03,2385.46,2372.02
12/06/2023,2365.99,2386.06,2387.19,2364.60
12/05/2023,2375.32,2369.83,2380.86,2367.54
12/04/2023,2376.91,2372.65,2378.25,2365.02
12/01/2023,2389.78,2371.46,2391.96,2368.36
11/30/2023,2375.62,2368.29,2376.84,2359.67
11/29/2023,2365.74,2376.19,2384.10,2364.01
11/28/2023,2366.28,2361.59,2373.09,2358.53
11/27/2023,2363.43,2365.76,2368.92,2361.13
11/24/2023,2367.74,2364.47,2367.75,2363.65
11/22/2023,2365.54,2365.78,2371.68,2359.41
11/21/2023,2356.00,2355.71,2357.89,2349.36
11/20/2023,2361.41,2342.68,2366.47,2342.60
11/17/2023,2343.34,2341.57,2346.58,2336.10
11/16/2023,2339.45,2334.86,2341.66,2328.92
11/15/2023,2337.32,2340.07,2347.31,2333.54
11/14/2023,2334.35,2318.60,2340.82,2318.60
11/13/2023,2290.00,2285.15,2294.74,2280.31
11/10/2023,2291.38,2264.30,2292.73,2259.41
11/09/2023,2255.96,2279.77,2279.77,2254.26
11/08/2023,2274.57,2275.95,2279.12,2262.96
11/07/2023,2272.33,2265.42,2276.33,2259.94
11/06/2023,2263.84,2264.60,2267.02,2254.07
11/03/2023,2260.20,2249.35,2268.06,2248.29
11/02/2023,2238.71,2214.91,2239.67,2214.60
11/01/2023,2196.25,2184.94,2199.95,2176.31
10/31/2023,2173.60,2161.16,2174.57,2151.91
10/30/2023,2158.63,2147.19,2164.07,2141.09
10/27/2023,2133.12,2152.85,2153.98,2126.21
10/26/2023,2142.57,2163.33,2167.78,2137.72
10/25/2023,2168.46,2192.64,2192.64,2165.90
10/24/2023,2197.92,2191.13,2203.95,2183.16
10/23/2023,2182.04,2178.39,2201.90,2168.04
10/20/2023,2185.93,2212.03,2213.29,2185.47
10/19/2023,2214.15,2237.35,2245.92,2209.82
10/18/2023,2233.25,2254.61,2258.99,2227.92
10/17/2023,2264.30,2247.81,2275.11,2246.39
10/16/2023,2264.77,2249.60,2269.50,2249.45
10/13/2023,2240.99,2260.75,2266.76,2233.06
10/12/2023,2253.06,2269.99,2272.21,2240.81
10/11/2023,2267.39,2264.36,2268.24,2251.07
10/10/2023,2258.18,2249.67,2272.07,2248.45
10/09/2023,2245.78,2220.55,2248.73,2218.91
10/06/2023,2231.47,2193.50,2239.16,2184.66
10/05/2023,2204.31,2204.62,2208.67,2187.54
10/04/2023,2207.38,2193.30,2209.63,2185.22
10/03/2023,2189.33,2211.07,2216.67,2182.68
10/02/2023,2221.01,2218.88,2227.50,2206.79
09/29/2023,2221.26,2242.46,2243.90,2214.84
09/28/2023,2226.24,2209.49,2234.96,2207.67
09/27/2023,2213.08,2218.70,2221.62,2194.60
09/26/2023,2212.31,2232.03,2233.05,2208.59
09/25/2023,2245.45,2230.94,2245.93,2227.37
09/22/2023,2236.47,2246.14,2255.96,2234.71
09/21/2023,2241.36,2265.52,2266.73,2240.96
09/20/2023,2279.46,2305.88,2309.43,2279.12
09/19/2023,2300.43,2299.77,2303.31,2286.46
09/18/2023,2305.90,2301.98,2312.45,2300.19
09/15/2023,2304.66,2327.16,2327.16,2303.06
09/14/2023,2333.54,2326.31,2337.32,2320.28
09/13/2023,2314.99,2312.99,2321.58,2308.08
09/12/2023,2312.49,2317.62,2325.73,2310.17
09/11/2023,2325.79,2323.13,2327.05,2315.64
09/08/2023,2309.06,2306.28,2317.47,2304.49
09/07/2023,2305.74,2295.28,2309.09,2293.47
09/06/2023,2312.94,2324.06,2324.67,2301.20
09/05/2023,2329.58,2334.84,2338.12,2329.03
09/01/2023,2337.79,2347.12,2351.01,2330.64
08/31/2023,2333.23,2340.00,2345.99,2333.12
08/30/2023,2336.39,2329.47,2340.07,2325.56
08/29/2023,2327.23,2292.69,2328.41,2292.12
08/28/2023,2293.72,2289.47,2296.81,2284.44
08/25/2023,2279.68,2271.35,2286.12,2253.97
08/24/2023,2263.76,2305.57,2306.22,2263.54
08/23/2023,2295.50,2275.67,2298.95,2275.67
08/22/2023,2270.57,2286.12,2286.14,2268.16
08/21/2023,2277.04,2267.31,2280.90,2256.92
08/18/2023,2261.16,2245.16,2267.24,2243.89
08/17/2023,2260.26,2286.54,2286.81,2257.79
08/16/2023,2279.06,2294.28,2302.37,2278.69
08/15/2023,2296.32,2315.85,2316.18,2293.47
08/14/2023,2323.34,2305.72,2323.58,2304.33
08/11/2023,2310.02,2302.96,2316.43,2300.05
08/10/2023,2313.00,2323.83,2343.13,2307.19
08/09/2023,2312.04,2329.94,2329.95,2308.72
08/08/2023,2328.94,2324.48,2331.01,2310.67
08/07/2023,2339.95,2330.19,2340.60,2325.93
08/04/2023,2320.60,2345.46,2352.85,2318.87
08/03/2023,2333.24,2328.88,2342.16,2324.70
08/02/2023,2339.23,2356.61,2356.99,2335.26
08/01/2023,2373.07,2372.73,2376.56,2367.73
07/31/2023,2379.25,2377.97,2382.05,2371.09
07/28/2023,2374.81,2367.90,2378.42,2365.30
07/27/2023,2350.77,2384.46,2388.04,2346.25
07/26/2023,2366.90,2360.80,2374.70,2357.20
07/25/2023,2369.44,2362.90,2376.40,2361.93
07/24/2023,2362.74,2359.56,2367.13,2355.60
07/21/2023,2353.86,2361.73,2364.37,2353.57
07/20/2023,2353.44,2365.78,2369.50,2349.79
07/19/2023,2370.98,2370.14,2378.01,2366.54
07/18/2023,2364.46,2343.70,2368.36,2342.61
07/17/2023,2346.42,2337.87,2351.49,2336.23
07/14/2023,2336.40,2343.88,2348.29,2333.40
07/13/2023,2339.01,2329.27,2342.71,2328.12
07/12/2023,2318.76,2320.44,2327.11,2313.95
07/11/2023,2302.36,2290.12,2304.58,2285.47
07/10/2023,2286.21,2278.51,2287.13,2275.58
07/07/2023,2279.89,2280.32,2301.28,2279.08
07/06/2023,2286.11,2287.93,2288.52,2272.32
07/05/2023,2304.81,2301.26,2308.22,2300.34
07/03/2023,2309.48,2303.89,2309.91,2302.75
06/30/2023,2305.99,2293.47,2310.16,2293.27
06/29/2023,2277.90,2267.76,2278.93,2265.89
06/28/2023,2268.26,2263.44,2275.61,2260.14
06/27/2023,2268.72,2248.35,2271.74,2246.02
06/26/2023,2241.96,2249.68,2259.44,2241.58
06/23/2023,2251.73,2252.50,2261.44,2248.61
06/22/2023,2269.40,2255.55,2269.54,2254.22
06/21/2023,2261.01,2268.02,2271.70,2258.33
06/20/2023,2273.40,2275.22,2279.01,2262.14
06/16/2023,2284.42,2302.42,2302.96,2283.32
06/15/2023,2292.97,2259.55,2299.62,2258.99
06/14/2023,2264.25,2263.79,2273.70,2246.15
06/13/2023,2262.16,2255.62,2265.50,2251.56
06/12/2023,2246.60,2232.39,2247.16,2228.47
06/09/2023,2225.34,2230.18,2238.02,2221.34
06/08/2023,2222.52,2207.90,2224.46,2204.76
06/07/2023,2207.26,2218.52,2224.87,2205.58
06/06/2023,2216.98,2210.13,2219.19,2206.28
06/05/2023,2212.15,2218.02,2225.22,2208.68
06/02/2023,2216.53,2197.66,2220.58,2197.23
06/01/2023,2184.71,2163.78,2190.90,2157.57
05/31/2023,2162.45,2165.62,2169.83,2154.50
05/30/2023,2174.46,2185.55,2187.73,2167.84
05/26/2023,2173.63,2148.73,2177.72,2148.27
05/25/2023,2143.81,2145.34,2150.81,2132.80
05/24/2023,2126.36,2132.76,2134.87,2120.31
05/23/2023,2140.97,2155.38,2161.99,2139.65
05/22/2023,2164.67,2164.10,2172.29,2158.17
05/19/2023,2164.13,2171.34,2174.54,2158.24
05/18/2023,2167.80,2146.05,2169.86,2145.08
05/17/2023,2147.03,2129.76,2149.85,2123.55
05/16/2023,2121.09,2131.27,2135.22,2121.05
05/15/2023,2136.10,2131.65,2138.31,2122.39
05/12/2023,2129.22,2138.51,2140.23,2116.71
05/11/2023,2133.75,2135.47,2135.76,2122.64
05/10/2023,2138.79,2143.22,2147.64,2119.77
05/09/2023,2129.61,2130.81,2135.29,2127.92
05/08/2023,2138.94,2138.86,2140.97,2131.85
05/05/2023,2137.47,2114.79,2142.85,2114.79
05/04/2023,2098.13,2107.49,2108.16,2091.40
05/03/2023,2112.23,2129.99,2141.01,2111.31
05/02/2023,2126.88,2148.22,2148.22,2111.93
05/01/2023,2151.34,2152.01,2161.02,2149.51
04/28/2023,2152.37,2130.96,2152.59,2130.96
04/27/2023,2135.26,2107.37,2136.64,2104.94
04/26/2023,2094.77,2109.35,2112.51,2091.40
04/25/2023,2101.13,2127.98,2129.03,2100.99
04/24/2023,2135.82,2133.83,2139.01,2125.90
04/21/2023,2135.02,2134.06,2137.36,2125.18
04/20/2023,2133.18,2132.67,2142.95,2125.55
04/19/2023,2147.23,2138.15,2151.27,2137.19
04/18/2023,2147.67,2153.34,2155.11,2140.40
04/17/2023,2145.23,2137.40,2145.37,2130.76
04/14/2023,2137.21,2137.06,2150.20,2124.53
04/13/2023,2141.87,2119.72,2143.88,2118.16
04/12/2023,2113.65,2132.55,2135.98,2111.09
04/11/2023,2122.53,2124.28,2130.21,2119.23
04/10/2023,2122.92,2107.37,2123.04,2102.88
04/06/2023,2120.46,2107.62,2121.35,2102.24
04/05/2023,2113.82,2115.45,2118.98,2104.55
04/04/2023,2120.53,2135.23,2137.34,2113.79
04/03/2023,2132.89,2119.67,2134.64,2119.67
03/31/2023,2126.10,2100.61,2126.83,2100.59
03/30/2023,2095.27,2095.31,2099.05,2085.54
03/29/2023,2082.62,2070.71,2084.05,2069.08
03/28/2023,2052.65,2054.08,2057.04,2042.61
03/27/2023,2056.13,2063.57,2069.45,2052.62
03/24/2023,2051.98,2033.62,2052.60,2020.70
03/23/2023,2041.50,2049.00,2072.37,2026.38
03/22/2023,2035.65,2069.80,2088.66,2035.22
03/21/2023,2070.19,2059.44,2073.30,2054.13
03/20/2023,2043.20,2027.78,2045.53,2025.72
03/17/2023,2025.96,2046.56,2047.63,2018.07
03/16/2023,2049.02,2005.26,2051.07,2000.24
03/15/2023,2013.81,2005.12,2014.55,1986.21
03/14/2023,2027.78,2016.26,2036.10,2003.84
03/13/2023,1994.12,1980.43,2018.23,1968.66
03/10/2023,1995.66,2023.96,2033.59,1988.17
03/09/2023,2026.37,2068.94,2078.53,2021.80
03/08/2023,2065.30,2063.34,2069.36,2053.77
03/07/2023,2062.70,2094.34,2095.63,2059.72
03/06/2023,2094.72,2097.74,2110.89,2092.84
03/03/2023,2094.11,2068.97,2095.41,2067.98
03/02/2023,2060.63,2033.57,2065.40,2032.94
03/01/2023,2045.48,2051.16,2056.31,2039.44
02/28/2023,2056.09,2060.25,2069.89,2055.42
02/27/2023,2062.49,2072.22,2080.91,2058.08
02/24/2023,2055.79,2054.91,2059.76,2042.46
02/23/2023,2078.78,2082.70,2086.59,2055.92
02/22/2023,2067.54,2072.14,2080.83,2060.39
02/21/2023,2070.09,2095.12,2096.72,2069.24
02/17/2023,2113.11,2109.61,2114.18,2097.04
02/16/2023,2120.11,2126.22,2144.41,2119.68
02/15/2023,2150.12,2132.82,2150.33,2127.44
02/14/2023,2142.45,2132.15,2154.33,2121.16
02/13/2023,2141.35,2121.43,2142.41,2117.80
02/10/2023,2116.72,2106.62,2118.58,2101.64
02/09/2023,2112.73,2148.80,2151.31,2106.93
02/08/2023,2130.87,2145.98,2150.92,2128.11
02/07/2023,2151.97,2120.91,2158.40,2113.31
02/06/2023,2125.35,2127.09,2132.62,2116.83
02/03/2023,2138.44,2136.49,2162.90,2132.07
02/02/2023,2161.12,2152.19,2169.48,2142.15
02/01/2023,2129.52,2101.60,2144.77,2086.82
01/31/2023,2106.71,2078.29,2106.93,2078.03
01/30/2023,2076.21,2092.11,2100.13,2075.06
01/27/2023,2104.26,2093.37,2116.31,2092.52
01/26/2023,2097.88,2088.63,2098.50,2073.66
01/25/2023,2074.15,2052.05,2075.82,2038.30
01/24/2023,2073.92,2064.98,2077.43,2060.14
01/23/2023,2075.31,2053.32,2085.10,2050.12
01/20/2023,2049.95,2018.35,2050.06,2011.29
01/19/2023,2011.87,2018.66,2024.40,2005.19
01/18/2023,2028.69,2067.69,2073.31,2027.55
01/17/2023,2061.16,2064.90,2073.22,2057.57
01/13/2023,2064.14,2041.63,2066.52,2037.52
01/12/2023,2055.73,2053.27,2062.80,2031.44
01/11/2023,2048.07,2030.41,2048.24,2027.28
01/10/2023,2021.88,2005.53,2022.14,2000.55
01/09/2023,2007.55,2018.44,2037.43,2006.78
01/06/2023,2008.26,1977.10,2013.94,1964.65
01/05/2023,1963.93,1977.36,1977.76,1961.66
01/04/2023,1987.99,1982.63,1998.25,1968.92
01/03/2023,1973.03,1992.05,2001.81,1958.16
12/30/2022,1981.95,1974.03,1982.17,1962.01
12/29/2022,1986.74,1966.10,1991.08,1965.01
12/28/2022,1952.18,1976.06,1984.98,1950.94
12/27/2022,1975.49,1982.26,1984.36,1967.39
12/23/2022,1983.94,1969.02,1984.13,1959.76
12/22/2022,1973.19,1987.17,1988.32,1943.57
12/21/2022,2002.89,1985.04,2008.62,1984.45
12/20/2022,1973.28,1966.01,1981.67,1959.65
12/19/2022,1971.01,1989.57,1990.72,1961.96
12/16/2022,1989.65,2001.32,2005.19,1977.26
12/15/2022,2012.63,2041.53,2042.44,2004.71
12/14/2022,2064.66,2077.61,2094.41,2049.88
12/13/2022,2077.11,2110.36,2119.35,2063.50
12/12/2022,2062.19,2036.08,2062.26,2033.13
12/09/2022,2032.22,2041.71,2054.25,2031.57
12/08/2022,2047.11,2037.61,2052.26,2031.86
12/07/2022,2030.40,2028.07,2041.88,2023.93
12/06/2022,2033.43,2062.49,2064.79,2021.63
12/05/2022,2063.95,2088.45,2092.69,2056.77
12/02/2022,2103.68,2082.45,2108.05,2080.43
12/01/2022,2106.54,2111.50,2118.68,2092.82
11/30/2022,2107.75,2043.12,2107.75,2034.04
11/29/2022,2043.46,2046.70,2053.72,2034.18
11/28/2022,2047.12,2064.08,2072.25,2043.08
11/25/2022,2079.39,2077.73,2083.42,2075.91
11/23/2022,2079.78,2065.91,2083.19,2065.40
11/22/2022,2067.14,2048.77,2068.16,2043.20
11/21/2022,2040.06,2043.65,2047.12,2031.83
11/18/2022,2049.11,2056.56,2057.25,2034.18
11/17/2022,2039.73,2023.72,2043.86,2019.52
11/16/2022,2047.28,2057.15,2060.77,2045.08
11/15/2022,2066.01,2078.62,2085.34,2046.79
11/14/2022,2047.51,2057.43,2074.46,2047.15
11/11/2022,2067.10,2050.21,2071.31,2041.80
11/10/2022,2047.32,1999.74,2048.26,1999.34
11/09/2022,1937.95,1970.29,1974.06,1935.75
11/08/2022,1980.81,1975.56,1997.20,1959.42
11/07/2022,1969.67,1958.31,1973.35,1948.59
11/04/2022,1951.53,1955.76,1965.45,1919.66
11/03/2022,1928.06,1930.44,1944.12,1916.56
11/02/2022,1948.14,1996.42,2018.10,1947.78
11/01/2022,1999.36,2025.60,2028.01,1992.82
10/31/2022,2006.28,2010.15,2017.42,2001.80
10/28/2022,2021.24,1974.73,2023.39,1974.73
10/27/2022,1974.62,1992.31,2002.03,1972.78
10/26/2022,1986.44,1983.02,2015.33,1982.24
10/25/2022,1999.44,1968.40,2001.44,1968.40
10/24/2022,1966.43,1951.36,1973.10,1937.08
10/21/2022,1944.19,1896.03,1946.76,1890.51
10/20/2022,1899.26,1912.49,1935.02,1894.42
10/19/2022,1914.09,1916.54,1931.53,1899.54
10/18/2022,1927.15,1942.92,1948.51,1909.83
10/17/2022,1904.92,1887.99,1910.33,1887.77
10/14/2022,1854.11,1912.02,1921.79,1852.42
10/13/2022,1900.23,1816.95,1908.02,1808.56
10/12/2022,1853.05,1858.82,1868.26,1851.57
10/11/2022,1858.57,1863.39,1885.43,1847.36
10/10/2022,1872.23,1892.41,1893.69,1859.55
10/07/2022,1887.46,1921.02,1922.12,1877.78
10/06/2022,1943.80,1958.37,1970.91,1941.34
10/05/2022,1963.36,1946.18,1975.21,1931.47
10/04/2022,1966.93,1937.39,1967.37,1936.53
10/03/2022,1907.62,1876.93,1917.76,1869.77
09/30/2022,1859.94,1884.63,1904.65,1859.23
09/29/2022,1887.88,1910.95,1911.06,1872.42
09/28/2022,1928.89,1893.40,1937.82,1888.28
09/27/2022,1891.29,1913.75,1927.46,1879.17
09/26/2022,1894.40,1906.84,1926.34,1889.71
09/23/2022,1914.23,1929.88,1929.88,1890.63
09/22/2022,1948.26,1961.76,1965.64,1944.11
09/21/2022,1966.64,2011.36,2027.62,1966.37
09/20/2022,2000.96,2008.58,2011.63,1986.75
09/19/2022,2023.49,1993.09,2023.72,1992.89
09/16/2022,2009.70,2007.76,2011.95,1991.21
09/15/2022,2025.98,2040.28,2056.17,2019.32
09/14/2022,2049.24,2046.81,2056.89,2031.94
09/13/2022,2041.21,2090.55,2093.11,2035.44
09/12/2022,2133.76,2122.06,2137.80,2121.54
09/09/2022,2110.76,2089.87,2115.61,2089.87
09/08/2022,2077.76,2048.79,2079.63,2044.66
09/07/2022,2062.53,2025.78,2066.50,2024.93
09/06/2022,2025.52,2038.11,2043.00,2014.55
09/02/2022,2033.78,2074.04,2082.65,2024.45
09/01/2022,2055.69,2038.44,2057.35,2022.32
08/31/2022,2051.29,2075.71,2083.11,2051.15
08/30/2022,2067.52,2098.50,2098.58,2056.43
08/29/2022,2090.54,2088.80,2107.29,2084.58
08/26/2022,2105.29,2179.71,2180.23,2105.29
08/25/2022,2178.45,2154.83,2179.09,2152.03
08/24/2022,2147.53,2140.06,2156.05,2136.59
08/23/2022,2140.83,2143.81,2157.25,2138.69
08/22/2022,2145.48,2166.80,2166.80,2141.39
08/19/2022,2192.33,2208.86,2209.29,2187.41
08/18/2022,2222.03,2218.42,2226.47,2211.08
08/17/2022,2217.85,2216.48,2232.52,2206.81
08/16/2022,2234.84,2224.88,2245.17,2219.69
08/15/2022,2231.29,2212.03,2233.57,2211.58
08/12/2022,2222.09,2195.22,2222.24,2191.04
08/11/2022,2183.97,2200.26,2212.23,2180.92
08/10/2022,2186.85,2175.87,2187.20,2169.05
08/09/2022,2138.71,2143.41,2146.51,2133.14
08/08/2022,2149.32,2159.85,2174.22,2143.65
